order_id,customer_id,order_date,product_category,quantity,price,revenue,channel,country
O000630,C0012,2023-01-09,Fashion,4,105.58,422.32,Instagram,UK
O011267,C0555,2024-08-25,Electronics,1,77.71,77.71,Direct,UK
O003540,C0790,2023-02-11,Beauty,4,38.73,154.92,Direct,UK
O032263,C0249,2024-08-27,Sports,1,73.94,73.94,Email,UK
O021553,C0304,2024-06-08,Sports,1,37.83,37.83,Organic Search,USA
O001245,C0217,2024-10-30,Home & Garden,1,92.29,92.29,Organic Search,USA
O000672,C0657,2024-03-08,Books,1,33.06,33.06,Facebook,UK
O008734,C0034,2024-04-05,Home & Garden,1,101.58,101.58,Google Ads,Germany
O005370,C0086,2024-09-12,Fashion,3,152.67,458.01,Google Ads,USA
O017099,C0144,2024-08-02,Electronics,5,169.11,845.55,Organic Search,USA
O026641,C0040,2024-09-24,Sports,3,39.72,119.16,Google Ads,UK
O015948,C0139,2024-10-01,Fashion,3,49.87,149.61,Email,USA
O019305,C0091,2023-01-09,Beauty,1,68.44,68.44,Email,UK
O020262,C0049,2024-08-20,Electronics,1,302.97,302.97,Email,USA
O008114,C0472,2023-07-26,Sports,1,77.06,77.06,Google Ads,UK
O024954,C0615,2023-02-22,Beauty,2,63.55,127.1,Google Ads,USA
O007567,C0212,2023-03-08,Sports,4,91.69,366.76,Instagram,Australia
O013141,C0241,2023-06-18,Beauty,2,41.74,83.48,Email,Australia
O010968,C0107,2024-04-23,Fashion,1,75.72,75.72,Email,Canada
O020958,C0030,2023-07-02,Beauty,3,94.33,282.99,Email,USA
O026130,C0054,2024-03-12,Electronics,1,98.12,98.12,Google Ads,USA
O021030,C0044,2024-06-13,Beauty,1,84.1,84.1,Google Ads,UK
O020778,C0194,2023-06-21,Fashion,1,62.81,62.81,Referral,Canada
O015328,C0324,2023-07-26,Electronics,4,111.94,447.76,Organic Search,USA
O020667,C0016,2024-06-08,Electronics,4,151.25,605.0,Google Ads,USA
O003003,C0490,2023-03-13,Electronics,1,177.46,177.46,Google Ads,Australia
O016362,C0026,2023-04-08,Books,2,33.37,66.74,Email,USA
O017036,C0157,2023-09-29,Beauty,1,95.32,95.32,Organic Search,UK
O007598,C0167,2023-08-31,Beauty,4,63.64,254.56,Google Ads,Germany
O000424,C0509,2023-02-21,Home & Garden,4,80.79,323.16,Google Ads,USA
O013189,C0008,2023-06-12,Sports,1,228.97,228.97,Organic Search,UK
O028978,C0290,2023-06-29,Fashion,2,152.83,305.66,Instagram,UK
O004161,C0640,2023-02-18,Beauty,2,21.16,42.32,Organic Search,USA
O008994,C0262,2023-05-17,Beauty,2,27.88,55.76,Organic Search,Australia
O026191,C0104,2024-10-08,Fashion,4,52.68,210.72,Facebook,USA
O022291,C0048,2024-07-29,Sports,1,55.2,55.2,Google Ads,UK
O016674,C0009,2023-09-22,Beauty,1,43.43,43.43,Email,UK
O010766,C0212,2023-02-13,Books,2,45.96,91.92,Facebook,UK
O023563,C0034,2023-01-20,Beauty,2,94.65,189.3,Organic Search,USA
O024468,C0188,2023-12-03,Electronics,2,122.16,244.32,Facebook,Australia
O013868,C0012,2024-10-17,Electronics,1,307.57,307.57,Referral,USA
O014117,C0483,2023-06-07,Beauty,2,57.54,115.08,Email,Australia
O013020,C0284,2023-11-10,Electronics,3,135.78,407.34,Google Ads,Australia
O017944,C0189,2024-06-30,Home & Garden,1,139.89,139.89,Facebook,USA
O008721,C0664,2023-06-23,Electronics,1,96.64,96.64,Email,USA
O008420,C0053,2023-11-14,Sports,1,103.17,103.17,Organic Search,USA
O010710,C0034,2024-07-27,Fashion,1,179.36,179.36,Email,USA
O019140,C0490,2023-10-23,Electronics,2,86.98,173.96,Direct,France
O000669,C0010,2024-01-04,Beauty,1,54.48,54.48,Email,USA
O011219,C0486,2024-08-29,Fashion,2,64.24,128.48,Organic Search,Canada
O013554,C0175,2024-01-26,Toys,1,32.39,32.39,Instagram,USA
O024441,C0120,2023-01-20,Fashion,2,52.72,105.44,Email,USA
O023847,C0792,2023-01-29,Sports,2,35.03,70.06,Organic Search,Australia
O016029,C0030,2024-01-26,Fashion,1,179.55,179.55,Organic Search,USA
O007160,C0118,2023-08-06,Beauty,1,104.57,104.57,Google Ads,UK
O014906,C0223,2024-08-12,Beauty,3,27.42,82.26,Google Ads,Canada
O003030,C0095,2023-05-22,Fashion,2,50.15,100.3,Google Ads,Canada
O004167,C0328,2024-07-19,Home & Garden,2,113.85,227.7,Instagram,Germany
O033405,C0332,2024-05-15,Books,1,48.37,48.37,Google Ads,USA
O023479,C0197,2023-03-30,Books,2,27.07,54.14,Google Ads,USA
O019924,C0634,2023-07-02,Sports,1,76.17,76.17,Google Ads,USA
O011841,C0110,2024-08-18,Electronics,1,172.92,172.92,Google Ads,UK
O020834,C0382,2023-12-19,Beauty,3,97.86,293.58,Organic Search,USA
O008863,C0092,2023-08-28,Fashion,1,168.21,168.21,Instagram,Canada
O000266,C0650,2023-11-18,Beauty,1,24.58,24.58,Instagram,Canada
O015078,C0197,2024-06-15,Fashion,1,134.79,134.79,Email,USA
O014445,C0209,2024-08-27,Beauty,2,51.76,103.52,Organic Search,USA
O013195,C0504,2023-09-22,Fashion,3,33.65,100.95,Organic Search,USA
O008355,C0213,2024-05-01,Fashion,1,103.8,103.8,Facebook,UK
O021488,C0285,2023-09-20,Fashion,1,115.51,115.51,Google Ads,USA
O017380,C0251,2023-09-25,Toys,3,85.07,255.21,Instagram,USA
O009396,C0150,2024-11-26,Beauty,2,21.3,42.6,Referral,USA
O013887,C0150,2023-06-27,Beauty,1,97.91,97.91,Organic Search,USA
O003162,C0038,2023-08-15,Sports,1,39.41,39.41,Organic Search,UK
O026513,C0223,2023-12-22,Home & Garden,1,143.16,143.16,Email,Canada
O018069,C0039,2023-09-14,Home & Garden,2,191.67,383.34,Instagram,UK
O025458,C0030,2024-09-16,Fashion,1,156.35,156.35,Organic Search,USA
O022044,C0094,2024-08-19,Sports,1,127.73,127.73,Organic Search,USA
O012703,C0059,2023-08-17,Electronics,1,300.5,300.5,Google Ads,Canada
O032153,C0047,2024-10-12,Home & Garden,1,159.64,159.64,Email,USA
O030897,C0020,2023-04-23,Home & Garden,1,55.08,55.08,Instagram,USA
O032878,C0115,2023-11-11,Electronics,3,82.0,,Organic Search,Germany
O018319,C0146,2024-05-24,Electronics,2,132.87,265.74,Google Ads,Germany
O019520,C0107,2023-08-30,Home & Garden,1,86.39,86.39,Organic Search,USA
O011028,C0160,2024-08-26,Electronics,1,142.98,142.98,Organic Search,France
O000046,C0056,2024-07-28,Electronics,1,273.49,273.49,Instagram,USA
O027904,C0046,2023-02-26,Electronics,1,133.43,133.43,Organic Search,UK
O020347,C0744,2023-04-03,Fashion,3,55.8,167.4,Email,USA
O028452,C0618,2024-02-21,Electronics,3,91.35,274.05,Direct,USA
O009715,C0279,2023-04-02,Electronics,1,153.17,,Instagram,USA
O002913,C0244,2023-12-23,Electronics,1,126.01,126.01,Email,UK
O025560,C0310,2024-02-13,Books,2,18.32,36.64,Email,USA
O009752,C0764,2023-05-15,Home & Garden,1,60.28,60.28,Organic Search,UK
O014488,C0366,2023-08-01,Electronics,2,84.6,169.2,Email,France
O003692,C0062,2023-08-19,Sports,1,26.32,26.32,Instagram,USA
O007996,C0157,2024-03-17,Beauty,1,77.24,77.24,Organic Search,USA
O012237,C0070,2024-06-28,Home & Garden,1,122.56,122.56,Facebook,Australia
O020274,C0054,2023-07-11,Home & Garden,5,36.5,182.5,Instagram,USA
O027909,C0213,2023-11-13,Sports,4,34.37,137.48,Organic Search,USA
O007751,C0701,2023-01-26,Electronics,3,97.92,293.76,Google Ads,USA
O027885,C0048,2024-08-20,Sports,1,55.2,55.2,Google Ads,UK
O022498,C0079,2023-05-30,Electronics,4,123.45,493.8,Organic Search,Canada
O000195,C0001,2024-03-24,Fashion,1,32.61,32.61,Facebook,USA
O007376,C0021,2024-10-17,Fashion,1,150.1,150.1,Facebook,Australia
O011864,C0193,2023-09-24,Sports,1,114.63,114.63,Google Ads,USA
O018074,C0593,2023-09-06,Electronics,1,115.76,115.76,Google Ads,USA
O008535,C0039,2023-01-27,Sports,1,225.33,225.33,Organic Search,Canada
O030557,C0463,2024-08-17,Fashion,2,27.97,55.94,Organic Search,France
O030010,C0509,2024-02-01,Beauty,4,96.01,384.04,Google Ads,Canada
O019008,C0265,2024-08-11,Fashion,1,136.4,136.4,Referral,USA
O002499,C0182,2023-06-17,Toys,1,134.92,134.92,Google Ads,Australia
O023095,C0033,2023-03-20,Beauty,3,49.31,147.93,Organic Search,Canada
O019793,C0313,2023-08-13,Electronics,5,138.92,694.6,Google Ads,Australia
O024113,C0547,2023-03-06,Electronics,3,127.32,381.96,Email,Germany
O020608,C0270,2024-04-27,Electronics,1,145.37,145.37,Organic Search,USA
O008155,C0251,2023-06-13,Books,3,55.93,167.79,Organic Search,Australia
O011237,C0064,2023-01-14,Fashion,1,171.48,171.48,Facebook,USA
O022842,C0011,2024-07-17,Fashion,3,73.82,221.46,Organic Search,USA
O009427,C0216,2023-07-28,Beauty,2,101.92,203.84,Organic Search,USA
O005133,C0083,2024-03-17,Toys,1,149.59,149.59,Google Ads,UK
O000312,C0699,2023-04-19,Books,4,25.45,101.8,Email,USA
O007145,C0135,2024-02-07,Fashion,2,55.03,110.06,Google Ads,USA
O017918,C0287,2024-04-18,Home & Garden,2,133.37,266.74,Facebook,Canada
O033155,C0551,2024-06-08,Fashion,3,128.59,385.77,Google Ads,France
O019081,C0035,2024-02-13,Fashion,4,125.07,500.28,Email,UK
O026153,C0261,2024-09-30,Books,1,37.18,37.18,Google Ads,Canada
O018655,C0090,2023-06-18,Fashion,1,137.25,137.25,Organic Search,USA
O020898,C0023,2023-01-01,Sports,1,85.19,85.19,Facebook,Germany
O032021,C0215,2024-01-20,Electronics,3,104.77,314.31,Direct,USA
O007557,C0242,2023-11-18,Beauty,1,124.98,124.98,Email,USA
O015776,C0080,2023-02-13,Books,5,42.43,212.15,Instagram,USA
O023787,C0342,2024-06-21,Electronics,1,139.31,139.31,Email,Germany
O004500,C0007,2024-05-10,Fashion,1,104.8,104.8,Email,UK
O009467,C0111,2023-09-06,Toys,1,24.18,24.18,Google Ads,USA
O010989,C0009,2024-11-09,Home & Garden,1,255.73,255.73,Referral,Australia
O024356,C0734,2023-01-26,Fashion,1,30.82,30.82,Email,UK
O029149,C0537,2023-06-21,Books,2,22.72,45.44,Direct,USA
O022221,C0111,2024-02-14,Electronics,5,91.06,455.3,Instagram,USA
O016789,C0281,2023-05-30,Sports,1,40.37,40.37,Referral,USA
O019393,C0028,2023-04-28,Home & Garden,1,194.19,194.19,Organic Search,USA
O031892,C0064,2024-10-11,Books,2,10.84,21.68,Organic Search,USA
O025685,C0521,2023-12-14,Home & Garden,3,166.91,500.73,Email,USA
O008700,C0474,2024-12-31,Books,1,8.95,8.95,Organic Search,USA
O017889,C0029,2024-01-18,Home & Garden,1,251.13,251.13,Email,Canada
O023707,C0016,2023-10-14,Fashion,1,182.8,182.8,Email,UK
O001570,C0007,2024-01-01,Home & Garden,2,142.51,285.02,Organic Search,Canada
O011661,C0559,2023-01-01,Home & Garden,1,157.36,157.36,Google Ads,USA
O015420,C0592,2024-09-20,Home & Garden,1,127.52,127.52,Organic Search,Australia
O016970,C0059,2023-06-21,Fashion,1,165.67,165.67,Organic Search,USA
O027159,C0394,2024-07-14,Home & Garden,1,126.26,126.26,Email,USA
O017950,C0699,2023-12-04,Beauty,1,70.85,70.85,Email,Canada
O001438,C0034,2023-12-08,Home & Garden,5,140.3,701.5,Organic Search,USA
O005021,C0259,2023-07-15,Fashion,4,109.0,436.0,Organic Search,USA
O017552,C0166,2024-03-16,Books,2,40.78,81.56,Organic Search,UK
O024128,C0035,2024-04-15,Books,1,35.36,35.36,Facebook,USA
O025344,C0042,2023-11-10,Electronics,2,202.68,405.36,Email,USA
O005887,C0099,2023-01-30,Beauty,4,55.94,223.76,Facebook,France
O014943,C0004,2024-12-16,Home & Garden,1,173.72,173.72,Organic Search,USA
O016330,C0061,2023-01-04,Sports,2,131.19,262.38,Instagram,USA
O017304,C0047,2024-11-14,Home & Garden,1,299.53,299.53,Instagram,UK
O001757,C0014,2023-11-19,Fashion,2,85.28,170.56,Organic Search,USA
O013899,C0051,2023-05-05,Home & Garden,5,241.0,1205.0,Organic Search,USA
O001908,C0146,2024-11-10,Home & Garden,2,199.36,398.72,Facebook,Canada
O014623,C0028,2024-06-12,Electronics,5,239.17,1195.85,Email,Australia
O012280,C0086,2023-02-03,Beauty,1,94.57,94.57,Facebook,USA
O025675,C0049,2024-03-31,Home & Garden,2,57.66,115.32,Google Ads,USA
O002360,C0140,2024-02-04,Electronics,1,195.3,195.3,Organic Search,UK
O025981,C0221,2023-08-29,Fashion,5,123.1,615.5,Email,USA
O031718,C0616,2023-05-30,Sports,1,70.08,70.08,Instagram,USA
O009604,C0009,2024-05-26,Beauty,1,89.97,89.97,Organic Search,USA
O012695,C0202,2023-11-13,Books,1,42.63,42.63,Email,France
O023820,C0160,2023-07-02,Books,2,43.63,87.26,Organic Search,USA
O010619,C0060,2023-09-09,Home & Garden,2,234.82,469.64,Google Ads,USA
O026203,C0135,2024-08-18,Electronics,2,186.74,373.48,Organic Search,UK
O018188,C0030,2023-04-06,Beauty,1,96.82,96.82,Facebook,USA
O022696,C0730,2023-12-01,Toys,2,19.78,39.56,Organic Search,USA
O001815,C0096,2023-08-05,Electronics,4,73.9,295.6,Instagram,USA
O027427,C0231,2023-11-16,Sports,1,141.56,141.56,Google Ads,USA
O028261,C0504,2024-06-12,Home & Garden,1,184.21,184.21,Organic Search,USA
O031986,C0006,2023-10-02,Electronics,5,241.17,1205.85,Google Ads,USA
O025441,C0779,2023-02-05,Electronics,1,71.51,71.51,Organic Search,Australia
O011344,C0086,2023-11-07,Sports,1,211.92,211.92,Google Ads,USA
O014438,C0124,2024-06-20,Electronics,1,203.01,203.01,Organic Search,USA
O023993,C0510,2023-12-29,Sports,2,143.65,287.3,Facebook,USA
O009071,C0031,2024-05-29,Home & Garden,1,163.68,163.68,Google Ads,UK
O029227,C0507,2023-03-31,Beauty,1,101.13,101.13,Google Ads,Australia
O006319,C0630,2023-11-04,Fashion,1,35.04,35.04,Google Ads,UK
O033531,C0008,2024-01-26,Beauty,2,75.66,151.32,Facebook,Canada
O001146,C0417,2024-11-06,Home & Garden,2,90.61,181.22,Organic Search,Canada
O025079,C0196,2023-05-10,Home & Garden,1,79.99,79.99,Email,USA
O001861,C0001,2024-09-08,Electronics,1,253.45,253.45,Organic Search,USA
O022336,C0220,2023-10-29,Home & Garden,2,29.13,58.26,Google Ads,UK
O032166,C0045,2024-10-29,Beauty,1,33.66,33.66,Email,USA
O027243,C0122,2024-09-19,Fashion,3,162.25,486.75,Organic Search,USA
O019325,C0129,2024-09-03,Sports,3,130.89,392.67,Instagram,USA
O029549,C0462,2024-12-08,Books,3,24.52,73.56,Google Ads,France
O011025,C0031,2023-05-01,Toys,1,91.36,91.36,Instagram,USA
O017878,C0032,2023-10-02,Fashion,4,61.59,246.36,Instagram,France
O025167,C0400,2024-03-29,Home & Garden,1,102.74,102.74,Referral,UK
O022295,C0058,2024-08-27,Home & Garden,2,205.46,410.92,Email,USA
O017070,C0100,2023-02-28,Beauty,1,75.1,75.1,Email,USA
O003656,C0231,2024-07-13,Home & Garden,2,46.4,92.8,Email,USA
O029163,C0149,2023-11-20,Sports,1,207.79,207.79,Organic Search,USA
O000491,C0197,2023-01-17,Toys,5,99.0,495.0,Email,USA
O027465,C0074,2023-11-25,Electronics,2,119.59,239.18,Facebook,USA
O026916,C0244,2024-01-18,Electronics,3,115.26,345.78,Organic Search,USA
O027574,C0006,2024-02-11,Electronics,2,241.58,483.16,Direct,UK
O005517,C0584,2024-03-19,Beauty,5,113.39,566.95,Organic Search,Australia
O000598,C0251,2023-10-04,Toys,3,85.07,255.21,Instagram,USA
O004733,C0538,2024-03-11,Home & Garden,4,60.37,241.48,Google Ads,USA
O029947,C0033,2023-01-25,Sports,1,63.78,63.78,Instagram,France
O021713,C0628,2023-11-02,Electronics,1,87.64,87.64,Organic Search,UK
O031482,C0532,2023-05-28,Sports,1,171.68,171.68,Facebook,USA
O026259,C0328,2023-09-14,Beauty,2,109.06,218.12,Email,USA
O012460,C0003,2024-04-30,Toys,3,109.24,327.72,Google Ads,USA
O008276,C0247,2024-10-15,Electronics,1,78.78,78.78,Organic Search,USA
O001280,C0272,2023-03-21,Electronics,1,140.97,140.97,Google Ads,France
O032309,C0273,2024-05-11,Electronics,1,89.11,89.11,Organic Search,USA
O029231,C0196,2024-09-27,Electronics,2,112.77,225.54,Google Ads,USA
O025602,C0512,2023-03-28,Sports,3,53.95,161.85,Organic Search,Australia
O021009,C0557,2023-06-14,Fashion,1,64.19,64.19,Google Ads,UK
O027533,C0184,2024-01-11,Home & Garden,3,88.05,264.15,Organic Search,USA
O030185,C0174,2023-03-16,Sports,2,44.53,89.06,Organic Search,UK
O032825,C0334,2023-06-15,Home & Garden,2,83.38,166.76,Organic Search,UK
O024593,C0600,2024-05-06,Home & Garden,4,85.32,341.28,Organic Search,Canada
O022551,C0314,2024-04-04,Fashion,1,73.12,73.12,Email,USA
O021918,C0040,2023-05-23,Home & Garden,3,159.69,479.07,Google Ads,Australia
O020659,C0304,2023-08-16,Sports,1,33.21,33.21,Instagram,UK
O033246,C0027,2024-04-08,Fashion,4,24.28,97.12,Organic Search,Germany
O003433,C0637,2023-01-31,Fashion,1,81.04,81.04,Direct,Germany
O013150,C0335,2023-09-03,Home & Garden,1,51.83,,Google Ads,UK
O013824,C0182,2024-09-17,Fashion,1,37.37,,Referral,USA
O022126,C0052,2024-06-02,Sports,4,36.96,147.84,Google Ads,Australia
O013665,C0167,2023-10-04,Toys,1,62.61,62.61,Facebook,Germany
O017353,C0005,2024-06-26,Electronics,2,190.29,380.58,Google Ads,Australia
O032390,C0008,2023-10-13,Fashion,4,126.32,505.28,Google Ads,UK
O011775,C0205,2024-02-28,Fashion,2,70.3,140.6,Referral,USA
O000132,C0377,2024-04-04,Beauty,1,34.31,34.31,Email,USA
O026439,C0320,2023-05-31,Home & Garden,3,27.73,83.19,Email,USA
O021714,C0560,2023-03-16,Fashion,1,88.07,88.07,Facebook,Australia
O024319,C0048,2023-12-15,Electronics,1,273.16,273.16,Email,UK
O015930,C0432,2023-12-27,Sports,2,78.86,157.72,Instagram,USA
O024768,C0244,2023-07-17,Electronics,2,79.25,158.5,Email,UK
O007250,C0130,2023-12-03,Fashion,1,160.28,160.28,Google Ads,France
O026973,C0584,2023-05-12,Beauty,1,16.94,16.94,Email,UK
O008940,C0011,2023-10-22,Books,5,29.14,145.7,Instagram,USA
O019713,C0650,2023-01-16,Beauty,1,42.29,42.29,Email,Canada
O014889,C0264,2023-07-29,Beauty,2,34.93,69.86,Google Ads,USA
O024052,C0019,2023-04-21,Books,1,16.58,16.58,Organic Search,USA
O026025,C0193,2024-07-29,Beauty,2,75.37,150.74,Organic Search,USA
O032766,C0637,2023-04-30,Toys,1,71.53,71.53,Facebook,USA
O027291,C0112,2023-03-01,Fashion,1,68.19,68.19,Google Ads,USA
O009184,C0562,2024-02-20,Sports,1,83.51,83.51,Facebook,France
O017963,C0302,2024-01-20,Home & Garden,1,121.57,121.57,Instagram,Canada
O030453,C0109,2023-01-09,Home & Garden,3,53.96,161.88,Google Ads,UK
O033310,C0327,2024-06-17,Beauty,1,98.76,98.76,Email,USA
O019424,C0656,2023-05-25,Books,2,30.51,61.02,Email,UK
O032121,C0213,2024-01-31,Beauty,3,103.55,310.65,Direct,USA
O004240,C0193,2023-10-18,Home & Garden,2,119.6,239.2,Organic Search,USA
O012731,C0240,2024-06-28,Books,1,42.84,42.84,Facebook,UK
O017377,C0274,2024-08-27,Toys,3,85.98,257.94,Facebook,Canada
O031021,C0009,2023-02-11,Home & Garden,2,311.03,622.06,Organic Search,Canada
O026288,C0580,2024-08-30,Toys,1,75.66,75.66,Instagram,UK
O025071,C0102,2024-01-26,Electronics,2,189.37,378.74,Instagram,USA
O027615,C0183,2023-03-01,Electronics,1,138.61,138.61,Google Ads,France
O008390,C0027,2024-05-22,Fashion,2,130.51,261.02,Email,Australia
O024977,C0750,2023-03-02,Books,2,44.65,89.3,Organic Search,UK
O028426,C0340,2024-02-26,Beauty,4,115.23,460.92,Email,France
O027607,C0043,2024-02-21,Books,4,29.68,118.72,Facebook,UK
O026850,C0161,2024-03-23,Fashion,1,178.66,178.66,Organic Search,USA
O008902,C0195,2024-05-08,Home & Garden,2,55.74,111.48,Organic Search,USA
O024627,C0158,2023-07-14,Home & Garden,2,166.55,333.1,Instagram,USA
O024993,C0127,2023-12-27,Fashion,1,162.05,162.05,Google Ads,USA
O020291,C0061,2023-02-21,Home & Garden,3,174.05,522.15,Google Ads,Canada
O018300,C0111,2024-09-16,Home & Garden,1,178.59,178.59,Instagram,Canada
O010090,C0494,2024-10-12,Sports,1,37.37,37.37,Google Ads,Canada
O030839,C0175,2024-02-04,Sports,1,171.94,171.94,Organic Search,UK
O025236,C0539,2024-01-18,Electronics,2,106.6,213.2,Google Ads,USA
O008305,C0051,2023-05-27,Home & Garden,5,241.0,1205.0,Organic Search,USA
O006921,C0201,2024-11-15,Books,2,25.35,50.7,Google Ads,UK
O023201,C0053,2024-11-07,Fashion,1,139.93,139.93,Instagram,USA
O018365,C0133,2023-01-26,Beauty,1,37.49,37.49,Instagram,USA
O012692,C0476,2024-01-22,Electronics,2,101.21,202.42,Email,Germany
O005614,C0054,2023-10-18,Electronics,1,163.46,163.46,Organic Search,USA
O021156,C0141,2024-01-29,Home & Garden,1,52.09,52.09,Google Ads,USA
O030300,C0155,2023-09-04,Fashion,1,194.12,194.12,Direct,Australia
O004487,C0379,2023-05-28,Beauty,1,27.45,27.45,Instagram,USA
O023561,C0058,2023-04-29,Electronics,3,135.28,405.84,Google Ads,UK
O006332,C0532,2024-09-19,Toys,1,37.53,37.53,Organic Search,USA
O016127,C0094,2023-05-15,Electronics,1,107.89,107.89,Google Ads,UK
O016320,C0647,2024-01-08,Fashion,2,83.62,167.24,Email,USA
O013939,C0223,2023-12-17,Sports,4,126.59,506.36,Email,France
O013172,C0094,2023-06-30,Beauty,1,77.33,77.33,Google Ads,Australia
O009163,C0535,2023-08-31,Sports,2,18.96,37.92,Organic Search,USA
O003172,C0191,2023-11-29,Books,3,20.05,60.15,Organic Search,UK
O033111,C0529,2024-06-04,Beauty,1,81.96,81.96,Google Ads,USA
O027747,C0179,2023-07-27,Fashion,1,126.53,126.53,Google Ads,USA
O018644,C0559,2024-03-31,Books,1,17.81,17.81,Email,USA
O018174,C0261,2023-05-23,Books,1,15.83,15.83,Direct,USA
O027268,C0096,2023-07-15,Sports,2,67.35,134.7,Organic Search,USA
O016581,C0398,2024-04-18,Electronics,3,100.65,301.95,Email,UK
O007506,C0561,2024-01-02,Electronics,1,136.06,136.06,Google Ads,Australia
O016530,C0218,2024-06-14,Sports,2,71.36,142.72,Email,Germany
O007182,C0034,2024-03-09,Beauty,1,100.18,100.18,Email,USA
O003173,C0004,2024-08-27,Electronics,5,273.04,1365.2,Facebook,UK
O026143,C0314,2024-08-07,Electronics,1,85.29,85.29,Facebook,UK
O004145,C0449,2024-08-21,Home & Garden,1,35.22,35.22,Organic Search,USA
O011879,C0285,2023-06-21,Books,4,26.41,105.64,Organic Search,USA
O020943,C0640,2023-02-09,Beauty,2,21.16,42.32,Organic Search,USA
O004410,C0318,2024-02-05,Sports,1,71.12,71.12,Organic Search,Canada
O032073,C0300,2024-09-12,Toys,1,43.62,43.62,Email,UK
O016607,C0296,2023-07-16,Electronics,4,158.08,632.32,Google Ads,Canada
O001925,C0232,2023-06-18,Toys,5,83.1,415.5,Facebook,USA
O021353,C0016,2024-06-24,Beauty,1,14.58,14.58,Email,USA
O018839,C0110,2023-04-09,Toys,1,97.8,97.8,Google Ads,USA
O033245,C0691,2024-02-01,Home & Garden,1,94.09,,Facebook,USA
O025825,C0006,2024-02-05,Electronics,2,403.72,807.44,Instagram,UK
O008731,C0152,2023-12-31,Fashion,1,76.39,76.39,Google Ads,USA
O014974,C0243,2023-05-07,Fashion,2,96.08,192.16,Google Ads,Germany
O024228,C0523,2023-04-25,Electronics,5,98.05,490.25,Instagram,USA
O025769,C0014,2024-07-12,Books,1,24.3,24.3,Email,UK
O020912,C0691,2023-11-11,Electronics,2,98.25,196.5,Email,Germany
O020509,C0060,2023-06-16,Books,4,41.02,164.08,Google Ads,UK
O005230,C0053,2023-03-20,Sports,2,88.4,176.8,Organic Search,Australia
O009783,C0138,2024-02-26,Toys,5,15.19,75.95,Organic Search,Germany
O022513,C0266,2024-03-30,Home & Garden,2,39.73,79.46,Email,USA
O004358,C0181,2024-04-08,Electronics,3,137.42,412.26,Google Ads,UK
O024678,C0125,2023-08-02,Beauty,1,78.91,78.91,Facebook,USA
O027348,C0162,2024-12-04,Electronics,3,100.44,301.32,Instagram,UK
O010149,C0251,2023-09-26,Electronics,1,132.19,132.19,Google Ads,USA
O000017,C0097,2024-01-04,Beauty,1,46.21,46.21,Organic Search,UK
O020733,C0314,2023-08-28,Electronics,1,122.95,122.95,Google Ads,Canada
